symbol,rs_21,rs_63,rs_126,rs_189,rs_252,rs_126_skip21,burst_share,dist_20d_high,high_52w,vol_63,rs_126_per_vol,above_ma200,deliv_trend,turnover_trend,sector_rs_126,rs_126_vs_sector,adx,di_gap,rsi,fwd_rs,composite,date,sector,period,burst,strong_trend,overbought,near_high
AMBUJACEM,-2.6412794314978782,12.552814002898206,-10.79464243651287,2.739887815691877,17.73992904670618,-7.516527901710179,3.6755434154060564,-1.5476004377051766,0.9545316762655348,29.048267068455058,-526.3937056962216,22.64328418452861,-0.1507142857142938,1.0374270258299454,17.554568942998877,-28.349211379511747,21.55571521130405,7.718122881638212,59.489918608465096,17.355309533997243,0.4275653923541248,2021-05-11,Cement,IS 2021-23,False,False,False,True
APARINDS,7.619036263245027,32.13454418557367,47.580416426624694,32.724044148652844,-1.5150722626188884,34.79541788695948,-4.201636870487307,-8.151785714285731,0.9184821428571427,55.551831965577556,1619.3331212585044,38.352059537104545,-2.307857142857138,1.2939397000595136,38.57909955366154,9.00131687296315,26.76430194167395,14.148893597175931,59.78464077754566,10.66849454433385,0.6094567404426559,2021-05-11,Capital Goods,IS 2021-23,False,True,False,False
APLAPOLLO,-2.354408455914936,31.624000870121094,65.23785048388125,169.70034022792262,331.60088098647424,69.359812290261,-22.494288183420316,-9.790613718411546,0.8628453038674034,53.98536861988815,2227.419081494055,53.44250708540048,0.7104761904762,0.8091054810330844,38.57909955366154,26.6587509302197,14.424044431676098,0.7956809810222474,46.76713977271918,24.357003786425423,0.5585513078470825,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
ASHOKLEY,-6.504774969638216,-17.727976922116028,6.446339612491014,95.18619621477791,80.92599346827807,15.758577325388657,,-3.0569514237856144,0.8333333333333336,40.585016229112874,230.703453970009,21.03494142796034,2.3183333333333316,0.7288268337375245,38.57909955366154,-32.132759941170534,15.402771822909173,0.9857222992592654,51.75096777015082,3.585886349839895,0.24054325955734407,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
ASTRAL,2.6091726192243314,3.728266256260837,64.15898556754594,90.35108318208135,68.94916550330035,58.77903009689174,-111.19286640604847,-5.711835334476866,0.8360456273764254,48.078711463077724,2008.404222893653,38.48691764673819,-4.488809523809515,1.1570321574133229,38.57909955366154,25.57988601388439,13.942671269410036,3.6415015486540874,54.17665925540795,15.367796844116999,0.4730382293762575,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
ASTRAMICRO,-5.947719653241101,-4.7175786171497975,-18.234091428403087,-31.493423754532436,25.698894182126676,-11.11285351508322,,-5.484896661367267,0.7525316455696197,53.51846125720988,-641.1107686668042,-0.9974255511919661,-1.0745238095238037,0.5688632668164963,38.57909955366154,-56.81319098206463,13.493594046726638,4.650207522750133,48.59817763919931,25.432366049462154,0.07806841046277666,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
BDL,4.036346595526408,3.524387462937484,-6.517901277165317,-53.91229621379604,-13.062897391235762,-11.196940563698021,190.61241069638513,-1.0485651214128033,0.7373487617049032,33.253390527702784,-319.2361071623534,4.003359700395737,4.434761904761906,0.4464139585563607,38.57909955366154,-45.09700083082686,14.425765441066877,15.424627998493214,64.30997988992765,-3.0593105341304883,0.1272635814889336,2021-05-11,Capital Goods,IS 2021-23,True,False,False,True
BEL,13.423170650525096,2.49108478493274,35.95311502482343,9.01354741125806,69.26036383214826,16.275690018161338,510.39218144075386,-0.801335559265437,0.9586963536624715,41.52509134345696,1437.1459439207754,27.632412368841884,1.5512698412698427,0.8115893321221833,38.57909955366154,-2.62598452883811,26.214327085977462,21.25965524772352,69.67695623890069,4.043266656083211,0.6883299798792757,2021-05-11,Capital Goods,IS 2021-23,True,True,False,True
BEML,2.1199759775223814,36.999271735781925,80.25234844611553,58.49229922860211,55.40862737374146,75.30964625934105,24.161598063659323,-2.349888806523348,0.8541693684347037,66.2370001513903,2318.659371127814,50.19024774343084,1.8051587301587304,0.5461408415840263,38.57909955366154,41.673248892453984,17.214880171634995,17.336787389323582,64.56112112071854,-10.920054609636331,0.5934607645875252,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
BHARATFORG,7.882917821162194,3.3307209204265,14.494027793260456,26.477635080487904,70.63855033646449,3.9544460783455193,298.29294541458347,-0.6245817532902209,0.9872211552666573,33.39834492540277,610.649505945399,24.70533941196116,0.6143650793650792,0.8635331812506396,38.57909955366154,-24.08507176040109,22.640542556357644,16.62232899793872,69.42168861940812,2.461725777635171,0.6755533199195172,2021-05-11,Capital Goods,IS 2021-23,True,False,False,True
BHEL,41.54283392851299,71.15123451366918,129.1584283961872,58.5632708803906,146.61810712912043,52.98745698379206,70.00288259899527,-2.262142381902854,0.9773785761809715,72.28304623174188,3370.364932358085,87.72360403642861,-4.40031746031746,1.7322939443386294,38.57909955366154,90.57932884252564,29.534363440430422,39.81692758977562,83.44488081729816,-35.555152278574255,0.9003018108651911,2021-05-11,Capital Goods,IS 2021-23,True,True,True,False
BIRLACORPN,0.9822174911068959,18.481944321850463,22.559247430334683,14.589255939541456,93.45780687014525,20.915594848243547,26.868323090049195,-0.8269403208129855,0.980786284362991,37.45674564511634,1056.310555665659,33.16519118480306,-0.06555555555554804,0.6948809689172796,17.554568942998877,5.004678487335807,22.106683623729538,18.204950732111413,68.56895413876728,25.531510085112828,0.7175050301810866,2021-05-11,Cement,IS 2021-23,False,False,False,True
CARBORUNIV,13.346369470452446,29.34926873857735,64.90753601801612,104.94359272682192,108.03799466609891,41.739239683158516,64.32601135185911,-3.679688766412692,0.9632031123358731,47.76166456502365,2225.100211863295,58.35621488171472,-4.597301587301594,1.5316184431517088,38.57909955366154,26.328436464354567,25.410877074651868,20.078528780698264,69.1617726960062,7.947675945884636,0.7943661971830986,2021-05-11,Capital Goods,IS 2021-23,True,True,False,False
CESC,2.680420195557587,2.748911050010272,-16.83080191996833,-25.596314652974893,-66.61676821542987,-19.614692360392084,142.35020839668212,-2.6988636363636243,0.8902188782489743,28.519483152231917,-848.8427727477117,6.213907852663136,1.400079365079364,0.9758414786031531,30.860954095783335,-47.691756015751665,21.85661620660145,16.00640952675385,60.486584250842135,3.746674408808226,0.263682092555332,2021-05-11,Power,IS 2021-23,True,False,False,False
CGPOWER,10.453565596465753,93.65082595017836,136.61125640607196,642.7203960940722,943.4685994703431,110.63714609644796,23.406657766379656,-7.014681892332786,0.9298531810766721,52.84013360353169,4072.854899267717,109.49225266138916,-3.1827777777777726,1.1415450101859508,38.57909955366154,98.0321568524104,34.289773448284784,28.25859765355198,69.87970392662866,-18.78032435330379,0.8002012072434608,2021-05-11,Capital Goods,IS 2021-23,False,True,False,False
COCHINSHIP,-0.5433069875905305,2.2569815093470336,-22.132868729620768,-26.71781391513104,-11.658272074724362,-21.374807598304614,27.338715652462454,-3.361344537815114,0.862837045720985,32.09257937008653,-1170.0713595805098,3.713511923413182,-5.4831746031745965,0.543174605711226,38.57909955366154,-60.71196828328232,10.798332574103853,0.41693389899077005,53.49281649091268,-10.652305029632437,0.17816901408450703,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
CUMMINSIND,-7.157605101490638,2.841612965848417,55.08313216226428,62.8337862997377,63.315018684596126,68.70782548884931,-337.51461032813125,-8.599603349493156,0.8879314958522877,36.930472040023766,2142.646113485105,35.35700708569565,3.2780952380952364,0.6101621662812188,38.57909955366154,16.504032608602735,15.855140054207123,-9.709064299485885,43.67734701179734,4.031775915248836,0.5662977867203219,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
DALBHARAT,9.661907579008776,32.92717752202663,73.57017534821371,82.70554708636612,167.83848503518277,55.28768723849373,31.344520831455867,-1.1876075731497404,0.9881239242685026,37.67347632708083,2819.14964255108,56.44753079512921,14.596428571428575,1.028341246599975,17.554568942998877,56.01560640521483,17.330270773612373,13.652051126597819,69.1622223428114,1.4509555243791716,0.9080482897384305,2021-05-11,Cement,IS 2021-23,False,False,False,True
ELGIEQUIP,3.4797420300183957,25.58870084752034,62.26297582031379,105.03651028904596,156.7477689019833,55.390370682664965,-15.333959755673988,-12.304526748971211,0.8769547325102879,49.313797643634935,1998.3434305938242,43.54304417169388,-3.1142063492063485,1.4358540688717105,38.57909955366154,23.68387626665225,40.37570887941158,15.88160343317804,53.78198660795521,-15.851078824339915,0.5659959758551307,2021-05-11,Capital Goods,IS 2021-23,False,True,False,False
ESCORTS,-8.262288633851044,-19.009334071469432,-35.16001940441833,-36.562952002664375,-11.378951657177684,-26.446109515592763,,-6.440448723048775,0.8008103782900329,27.40062593053422,-1748.2761161418346,-6.753554330676881,4.353492063492066,0.8223664487198398,38.57909955366154,-73.73911895807987,22.94789582168598,-1.003338813651343,46.651872838935795,-1.8936464427729671,0.07122736418511066,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
FINCABLES,-5.822605578410911,-6.0010464557132215,-0.12037838028733372,-5.400911045254153,-13.725276560500866,7.8025800870650475,,-5.38299552513819,0.843086665884836,33.33794759650375,-5.0621281768676845,8.22414258852071,3.2761904761904788,0.37058363669956,38.57909955366154,-38.69947793394888,17.960180526975,-3.8425131065503884,43.03862895797983,27.45729175772995,0.2409456740442656,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
FINPIPE,13.775067738291336,12.689500861069636,9.629621273736767,28.12888976903427,37.32659053923155,-7.146010648992029,10.512039839915456,-3.922174181593563,0.9607782581840644,34.34765613604656,462.49389918175535,30.731333596760656,0.745158730158721,1.7135549272848503,38.57909955366154,-28.94947827992478,40.595893841626214,10.706268435231602,66.07589836859994,-2.8197543329458785,0.5617706237424547,2021-05-11,Capital Goods,IS 2021-23,False,True,False,False
GRASIM,-0.639812074885926,19.114246953181468,53.51533904092496,90.5818165515733,131.76082453000168,54.25483817099646,34.91149131296395,-1.6847457627118367,0.9831525423728816,27.581322131710895,2847.048625146855,48.40319105002591,5.47507936507936,1.0445254450255654,17.554568942998877,35.96077009792608,28.7263537497767,13.70424157260324,65.0438714456281,-7.102068847168352,0.8092555331991951,2021-05-11,Cement,IS 2021-23,False,True,False,True
GRSE,-5.83424722614404,-9.06328908963041,-37.254080235592156,-54.34448991516081,-40.322619466289076,-31.28193524462377,,-4.598010217800519,0.7272042047804853,36.72588020462465,-1670.2923351221227,-9.165085385709338,2.273492063492064,0.5619248249435966,38.57909955366154,-75.8331797892537,13.191617799312306,0.03551214148043513,47.02249863518241,-1.971480560243699,0.02847082494969819,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
GVT&D,10.447872688202953,4.156038460202582,28.274636512310924,18.983867458615666,11.715063666333059,13.268195132402072,348.51341816189637,-2.483564645726799,0.8986873106698083,48.48982932207456,855.3439628607456,22.156684266616256,10.927063492063489,0.7018640193641015,38.57909955366154,-10.304463041350619,22.36528262159295,23.848176942086518,69.40942723621541,-9.479450445688409,0.5313883299798793,2021-05-11,Capital Goods,IS 2021-23,True,False,False,False
HAL,-1.7968321170626078,-0.44788441195495743,15.37785760391328,-37.527799304862384,23.567560543078535,17.87981607785669,,-0.7540430598273806,0.6890056773752578,31.790638479611587,701.5977340580114,8.145982221771941,4.404047619047617,0.3138949948528382,38.57909955366154,-23.201241949748265,21.436075562654967,7.376174893094692,57.724768768607284,0.5404349744533965,0.2324949698189135,2021-05-11,Capital Goods,IS 2021-23,False,False,False,True
HONAUT,-4.056629024330272,-3.8560120658110875,16.623511182739435,12.623535570308132,-13.734435943470547,22.60626711360063,,-5.541204619444928,0.843038607721544,30.673138113791588,772.2300601817841,14.877734268790533,2.527380952380959,0.38707277656498706,38.57909955366154,-21.955588370922108,30.55212652182313,-12.923802715066401,41.534200082627855,-12.808729946363561,0.33943661971830985,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
INDIACEM,-8.74210002666751,-5.132135510267832,13.059272361224238,7.748459083506853,0.6288256085520194,26.468290311522313,,-8.61321776814733,0.865128205128205,45.18653850600051,380.27006453620106,16.086933105299362,-3.585952380952378,0.919594199789682,17.554568942998877,-4.495296581774638,8.827612540776766,6.757747848093977,51.98092725447121,-1.385211398024877,0.36146881287726357,2021-05-11,Cement,IS 2021-23,False,False,False,False
INOXWIND,7.902755915379123,13.727803406780591,71.73825253876093,61.64018157314486,134.45954907215352,56.59033421598676,-49.53055852628129,-20.579110651499512,0.7942088934850049,68.19187056720932,1605.6579972219351,36.19626938160083,-5.663253968253976,2.4845116792960917,38.57909955366154,33.1591529850994,16.765839952913176,5.985908392121537,53.42755493444471,56.775231202251675,0.47957746478873237,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
JKCEMENT,-8.70899607236889,19.095543015208726,18.72555386635637,36.77915392450126,83.87747605856475,32.56505471616562,-14.848493545084873,-7.099601860216165,0.8815480347958599,41.394343846163935,782.560836308664,31.967301245545478,14.246666666666663,0.5137427819358215,17.554568942998877,1.1709849233574932,16.047881739619864,-5.84725685171647,46.06122277372351,10.575305631130227,0.43933601609657946,2021-05-11,Cement,IS 2021-23,False,False,False,False
JKLAKSHMI,-6.984525125755847,12.19897609636529,11.591868656941994,-4.91714956718865,36.436739635043146,21.98519376047785,4.991669148029258,-6.363636363636327,0.8822269807280515,42.04183226110556,470.5886613506217,21.872715908435936,-6.620158730158728,0.8862028599659794,17.554568942998877,-5.962700286056882,10.086593122770138,0.5342846055106243,51.735580783131624,45.53332181713836,0.3830985915492958,2021-05-11,Cement,IS 2021-23,False,False,False,False
JPPOWER,11.697872688202903,25.67053038367608,19.549888324812148,1.8383844886566303,301.6912076625575,3.9282757032294002,85.21620900358106,-1.1102230246251565e-14,0.8470588235294125,67.5994451002781,413.5191181381581,28.836503676041602,-1.2307936507936503,0.9840900715332225,30.860954095783335,-11.311065770971185,19.09622717932657,25.424103078701265,70.54688135480248,17.886342313362857,0.38199195171026157,2021-05-11,Power,IS 2021-23,True,False,True,True
JSWENERGY,35.40768656299142,64.22712949390845,74.3733458652595,122.53431042944187,128.78687135666553,20.97894389841466,17.8921950993164,-3.784860557768921,0.9621513944223108,60.45019149560278,2158.5143168980444,71.94097410790465,-14.617619047619044,2.448137042910556,30.860954095783335,43.51239176947617,59.81989675870754,30.21789148510533,76.98255914923358,84.60131815877348,0.8365191146881288,2021-05-11,Power,IS 2021-23,False,True,True,False
KEI,-3.185760945430649,4.992473869088165,26.273188379509204,6.3189517532367345,20.562075136508827,31.135968690967374,-48.9697578327104,-3.2552083333332704,0.924047259482989,36.96010644911078,1153.9504957023423,19.57950679349032,-3.402857142857144,0.5517639913695727,38.57909955366154,-12.305911174152339,12.897142401464922,5.297400596429087,52.328435953593704,28.110871784191115,0.5745472837022133,2021-05-11,Capital Goods,IS 2021-23,False,False,False,False
KIRLOSENG,16.707263037812826,44.82885117657729,69.47301065583396,47.644549478550125,14.400234807140588,40.73125688994041,34.999687863274644,-3.488372093023251,0.9651162790697675,55.151199242082264,2261.9788402465,54.823993921881666,1.9408730158730165,0.782179646472311,38.57909955366154,30.89391110217241,25.96682566604161,24.110967437487076,75.55358259279454,-0.17911680201021518,0.8297786720321931,2021-05-11,Capital Goods,IS 2021-23,False,True,True,False
